Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.01,1.03,-0.14,-2.10,-0.98,-2.87
-0.02,0.85,-0.19,2.66,-0.70,-0.49
0.02,1.05,-0.24,2.94,0.63,-1.82
-0.03,0.95,-0.24,-0.14,-0.84,-2.17
0.01,0.90,-0.22,3.71,0.42,-0.42
0.01,1.05,-0.25,-0.42,0.42,-2.59
-0.03,0.87,-0.22,0.63,-1.33,-1.68
0.02,0.98,-0.25,1.68,1.19,-0.63
-0.01,0.95,-0.23,-1.68,-0.42,-2.80
-0.02,0.87,-0.20,3.29,-0.77,-0.63
0.04,1.07,-0.24,-0.07,1.33,-1.05
-0.02,0.96,-0.21,0.56,-0.91,-2.59
-0.02,0.92,-0.23,4.41,0.70,-0.98
0.00,1.04,-0.26,-2.03,0.77,-1.96
-0.02,0.90,-0.21,0.91,-0.42,-1.40
0.02,1.01,-0.25,2.87,0.21,-1.26
-0.01,0.96,-0.24,-1.61,-1.05,-2.66
0.00,0.91,-0.20,2.52,-0.49,-0.84
0.03,1.03,-0.24,0.63,0.56,-2.38
-0.03,0.89,-0.21,0.49,-1.47,-2.17
0.00,0.96,-0.22,3.78,0.21,-0.07
0.02,1.06,-0.26,-1.47,1.12,-2.24
-0.03,0.86,-0.21,1.89,-0.56,-1.75
0.03,1.01,-0.26,3.08,1.19,-0.84
-0.01,0.99,-0.25,-2.66,-0.56,-2.87
-0.02,0.85,-0.19,3.15,-0.98,-0.35
0.02,1.08,-0.24,2.94,0.70,-1.47
-0.03,0.94,-0.23,-0.28,-0.56,-2.31
0.00,0.89,-0.22,3.92,-0.42,-0.56
0.03,1.06,-0.25,-0.63,1.19,-2.59
-0.03,0.88,-0.22,0.21,-0.63,-1.89
0.02,0.97,-0.23,2.24,0.63,-0.56
-0.01,0.90,-0.24,-1.61,-0.56,-2.38
-0.01,0.87,-0.20,2.66,-0.49,-0.63
0.04,1.05,-0.24,0.28,1.19,-1.47
-0.03,0.96,-0.21,0.07,-0.77,-2.73
-0.02,0.92,-0.22,3.92,-0.35,-0.49
0.01,1.07,-0.26,-0.28,0.56,-2.31
-0.02,0.90,-0.22,1.26,-0.91,-1.75
0.01,0.98,-0.25,2.80,0.28,-1.12
-0.02,0.98,-0.25,-2.24,-0.77,-2.52
0.00,0.91,-0.20,2.94,-0.42,-0.98
0.02,1.03,-0.24,1.05,0.70,-1.68
-0.03,0.91,-0.22,0.91,-0.84,-2.10
0.01,0.96,-0.23,3.01,0.70,-0.42
0.01,1.03,-0.25,-1.47,1.05,-2.17
-0.03,0.88,-0.21,1.89,-1.05,-1.61
0.03,1.03,-0.25,2.73,0.91,-1.19
-0.01,0.98,-0.25,-1.89,-0.35,-2.80
-0.02,0.85,-0.20,3.43,-0.98,-0.42
0.03,1.08,-0.25,1.96,0.77,-1.75
-0.03,0.93,-0.22,-0.56,-0.84,-2.10
-0.01,0.90,-0.22,4.41,-0.14,-0.63
0.02,1.07,-0.26,-0.56,1.19,-2.59
-0.03,0.88,-0.22,-0.42,-0.84,-1.47
0.02,0.97,-0.23,2.66,0.63,-0.84
-0.01,1.02,-0.24,-1.61,-0.42,-2.73
-0.02,0.87,-0.20,2.24,-0.49,-0.49
0.03,1.07,-0.24,0.77,1.40,-1.75
-0.03,0.96,-0.22,0.91,-0.98,-2.87
-0.02,0.92,-0.22,3.64,-0.14,-0.35
0.01,1.06,-0.26,-1.47,0.49,-2.17
-0.02,0.90,-0.22,1.61,-0.84,-2.17
0.02,1.08,-0.25,2.80,0.07,-0.63
-0.02,0.99,-0.25,-2.10,-1.19,-2.45
-0.02,0.87,-0.20,3.36,-0.70,-1.33
0.02,1.02,-0.24,1.19,1.19,-1.19
-0.03,0.93,-0.22,-0.35,-0.70,-1.89
0.01,0.94,-0.22,4.06,0.42,-0.63
0.01,1.04,-0.25,-1.40,1.05,-2.31
-0.03,0.90,-0.22,1.05,-0.70,-1.26
0.03,1.02,-0.25,2.45,0.35,-1.26
-0.02,0.94,-0.24,-1.47,-0.49,-2.80
-0.03,0.87,-0.20,3.08,-0.70,-0.84
0.03,1.09,-0.24,1.26,0.98,-1.61
-0.03,0.92,-0.22,1.19,-1.05,-3.01
-0.01,0.91,-0.24,3.92,-0.28,-0.21
0.02,1.05,-0.27,-1.54,0.77,-2.10
-0.02,0.87,-0.21,-0.49,-0.56,-1.82
0.01,0.97,-0.23,3.22,0.63,-0.70
0.00,1.04,-0.25,-2.03,-0.56,-2.45
-0.02,0.86,-0.19,1.75,-0.28,-0.70
0.03,1.05,-0.24,1.54,1.05,-1.40
-0.03,0.97,-0.22,0.00,-1.26,-2.59
-0.01,0.93,-0.22,3.57,0.00,-0.70
0.00,1.05,-0.26,0.28,0.49,-1.82
-0.03,0.89,-0.22,1.47,-0.63,-1.75
0.02,0.96,-0.25,2.03,0.84,-0.56
0.00,0.98,-0.24,-2.03,-0.98,-2.73
-0.02,0.86,-0.20,3.50,-0.91,-1.26
0.03,1.04,-0.24,0.91,1.12,-1.05
-0.03,0.93,-0.22,0.00,-0.70,-2.52
0.00,0.91,-0.22,4.55,0.07,-0.35
0.02,1.05,-0.25,-1.68,1.54,-1.96
-0.02,0.90,-0.21,0.42,-1.12,-1.40
0.02,1.00,-0.25,3.01,0.49,-1.33
-0.02,0.97,-0.24,-1.47,-0.56,-3.01
-0.02,0.88,-0.20,2.87,-0.14,-0.91
0.03,1.05,-0.24,1.12,1.26,-1.96
-0.03,0.91,-0.21,0.14,-1.12,-2.45
0.00,0.94,-0.22,3.85,0.07,-0.07
0.02,1.08,-0.26,-1.47,0.70,-2.52
-0.03,0.86,-0.21,0.70,-1.82,-1.68
0.01,0.99,-0.24,2.52,1.12,-0.56
-0.01,1.02,-0.24,-2.59,0.00,-2.45
-0.01,0.87,-0.19,2.45,-0.98,-0.56
0.03,1.07,-0.24,3.22,0.84,-1.47
-0.03,0.96,-0.22,-0.14,-1.26,-2.66
-0.01,0.92,-0.21,3.78,-0.21,-0.70
0.01,1.06,-0.25,-0.07,1.05,-2.24
-0.02,0.89,-0.22,1.12,-0.84,-1.68
0.03,0.97,-0.25,2.31,0.56,-0.63
0.00,0.98,-0.24,-1.89,-0.42,-3.01
-0.02,0.87,-0.20,3.15,-0.84,-1.05
0.03,1.04,-0.24,0.56,0.98,-0.84
-0.03,0.92,-0.21,-0.07,-0.77,-2.17
0.00,0.91,-0.22,4.27,0.07,-0.35
0.02,1.07,-0.26,-1.82,0.28,-1.75
-0.02,0.91,-0.21,0.84,-1.12,-1.82
0.00,0.97,-0.24,3.01,0.21,-0.91
-0.02,0.98,-0.25,-1.82,-1.05,-2.38
-0.01,0.89,-0.20,2.73,-0.42,-0.98
0.02,1.05,-0.24,2.03,0.91,-1.89
-0.04,0.91,-0.22,0.42,-1.47,-2.38
0.00,0.95,-0.22,3.22,0.14,-0.35
0.02,1.05,-0.26,-1.61,0.91,-2.24
-0.03,0.87,-0.21,1.19,-1.12,-1.75
0.03,1.02,-0.25,1.89,0.56,-0.35
-0.01,1.00,-0.22,-1.89,0.00,-2.59
-0.02,0.87,-0.19,3.22,-0.84,-0.56
0.03,1.07,-0.25,2.59,0.91,-1.68
-0.03,0.94,-0.23,-0.56,-1.05,-2.31
-0.01,0.88,-0.21,4.27,0.42,-0.70
0.01,1.08,-0.26,0.28,0.63,-2.31
-0.02,0.89,-0.22,0.63,-0.84,-1.54
0.02,0.96,-0.25,2.66,0.42,-0.77
0.00,0.97,-0.24,-1.75,-0.21,-2.80
-0.01,0.87,-0.20,1.89,-1.33,-0.49
0.03,1.06,-0.24,0.91,0.63,-1.40
-0.03,0.92,-0.22,0.98,-1.12,-2.38
0.00,0.92,-0.22,3.92,0.28,0.00
0.02,1.07,-0.26,-2.38,0.77,-1.96
-0.02,0.90,-0.21,1.33,-1.26,-2.38
0.00,0.98,-0.25,3.08,17.85,-0.98
-0.02,1.00,-0.25,-1.75,-0.42,-2.59
-0.01,0.88,-0.20,2.94,-0.14,-1.26
0.02,1.05,-0.24,2.10,0.84,-1.89
-0.03,0.93,-0.22,-0.21,-1.54,-2.24
0.01,0.95,-0.22,3.85,-0.28,-0.42
0.01,1.03,-0.25,-0.91,0.98,-2.73
-0.03,0.89,-0.22,1.05,-0.77,-0.98
0.03,1.02,-0.25,1.33,0.49,-0.84
-0.01,0.96,-0.22,-1.54,-0.28,-2.87
-0.02,0.89,-0.20,3.22,-1.05,-0.42
0.04,1.09,-0.25,1.68,1.19,-1.61
-0.03,0.94,-0.22,0.49,-0.56,-2.80
-0.02,0.88,-0.23,4.34,-0.56,-0.42
0.03,1.07,-0.26,-0.77,0.56,-2.17
-0.02,0.89,-0.22,0.28,-0.77,-1.40
0.02,0.96,-0.25,3.29,0.42,-0.91
0.00,0.99,-0.25,-1.75,-0.63,-3.01
-0.01,0.87,-0.20,1.61,-0.77,-0.63
0.02,1.04,-0.24,1.19,0.91,-1.47
-0.03,0.97,-0.22,0.35,-0.91,-2.31
0.01,0.92,-0.22,3.71,0.63,-0.07
0.01,1.07,-0.26,-1.61,0.77,-2.38
-0.02,0.89,-0.22,1.68,-1.26,-2.24
0.01,1.00,-0.25,2.45,0.42,-0.84
-0.02,0.99,-0.25,-2.52,-0.49,-2.52
-0.01,0.86,-0.19,3.43,-0.91,-1.19
0.02,1.07,-0.24,1.89,0.84,-1.68
-0.03,0.94,-0.22,0.14,-0.77,-2.24
0.00,0.93,-0.22,3.85,-0.35,-0.77
0.01,1.03,-0.26,-1.33,0.56,-2.17
-0.03,0.90,-0.22,0.56,-1.05,-1.12
0.04,1.02,-0.24,1.47,0.14,-0.91
-0.01,0.96,-0.22,-1.12,-0.56,-2.87
-0.03,0.91,-0.20,2.87,-1.05,-0.35
0.03,1.07,-0.24,1.19,0.63,-1.96
-0.04,0.91,-0.21,0.70,-0.91,-2.66
-0.02,0.91,-0.24,4.34,0.14,-0.35
0.03,1.07,-0.27,-1.12,0.56,-2.17
-0.02,0.86,-0.21,1.61,-0.77,-1.89
0.01,0.96,-0.26,3.15,-0.07,-0.63
0.00,0.98,-0.25,-2.52,-0.70,-2.52
-0.01,0.86,-0.19,1.54,-0.49,-0.77
0.03,1.06,-0.24,1.68,1.19,-1.47
-0.03,0.97,-0.22,0.28,-1.19,-2.17
0.12,0.92,-0.22,3.57,0.49,-0.21
0.01,1.06,-0.25,-1.61,0.42,-2.24
-0.03,0.88,-0.21,1.26,-1.33,-1.96
0.02,1.01,-0.25,2.66,0.70,-0.70
-0.01,1.00,-0.24,-2.24,-0.77,-2.52
-0.02,0.86,-0.20,3.64,-0.84,-1.26
0.03,1.03,-0.25,1.54,1.68,-1.75
-0.03,0.94,-0.22,-0.56,-0.98,-2.17
-0.01,0.91,-0.21,4.27,-0.14,-0.84
0.02,1.06,-0.26,-1.33,0.98,-1.89
-0.02,0.89,-0.21,0.28,-0.49,-1.33
0.02,0.99,-0.24,2.73,0.21,-1.40
-0.01,0.97,-0.24,-1.33,-0.98,-2.66
-0.01,0.90,-0.20,2.66,-0.63,-0.49
0.03,1.06,-0.24,1.54,0.84,-1.89
-0.04,0.90,-0.22,1.68,-1.54,-2.59
-0.01,0.94,-0.24,3.36,0.14,-0.14
0.02,1.02,-0.26,-1.89,-0.35,-2.17
-0.02,0.87,-0.21,1.05,-0.42,-1.82
0.02,1.00,-0.26,2.59,1.05,-0.49
0.00,0.96,-0.23,-2.17,-0.70,-2.52
-0.01,0.86,-0.19,2.94,-0.42,-1.19
0.03,1.06,-0.25,0.77,1.26,-1.33
-0.03,0.95,-0.21,-0.63,-0.84,-2.17
0.00,0.93,-0.22,3.99,0.07,-0.35
0.01,1.07,-0.25,-1.33,0.77,-2.24
-0.03,0.89,-0.22,1.05,-1.47,-1.61
0.02,1.00,-0.25,2.24,0.35,-1.47
-0.02,0.97,-0.24,-1.68,-0.77,-3.08
-0.01,0.87,-0.20,3.15,-0.84,-0.70
0.04,1.07,-0.24,0.42,1.47,-2.38
-0.03,0.91,-0.22,1.12,-2.03,-2.80
-0.01,0.92,-0.23,3.43,0.00,0.00
0.01,1.06,-0.27,-2.31,0.91,-1.96
-0.02,0.88,-0.21,1.19,-0.91,-1.40
0.02,0.99,-0.24,2.87,0.21,-0.49
-0.02,0.99,-0.25,-1.75,-0.56,-2.66
0.00,0.89,-0.20,3.01,-0.63,-1.05
0.02,1.04,-0.24,1.61,0.77,-2.10
-0.04,0.91,-0.22,1.26,-1.19,-2.17
0.00,0.96,-0.25,3.99,0.49,-0.49
0.01,1.00,-0.26,-0.98,0.42,-2.31
-0.02,0.88,-0.22,1.47,-0.63,-1.12
0.03,1.03,-0.26,1.12,0.42,-0.77
-0.02,0.96,-0.21,-1.96,-0.49,-2.66
-0.01,0.89,-0.19,3.36,-0.21,-0.56
0.03,1.09,-0.24,-0.14,0.98,-1.61
-0.03,0.93,-0.21,0.21,-0.77,-2.59
-0.01,0.93,-0.22,4.41,0.00,-0.63
0.01,1.06,-0.26,-0.84,0.63,-2.31
-0.02,0.88,-0.21,0.77,-0.84,-1.68
0.02,1.02,-0.25,3.08,0.49,-1.68
-0.02,0.99,-0.25,-1.61,-0.42,-3.01
-0.01,0.87,-0.20,2.94,-0.63,-0.63
0.03,1.05,-0.24,0.56,0.98,-1.68
-0.03,0.92,-0.22,0.70,-1.19,-2.59
0.00,0.93,-0.22,3.36,0.63,-0.28
0.00,1.06,-0.25,-1.54,0.28,-2.31
-0.02,0.88,-0.22,2.03,-0.77,-1.26
0.03,1.01,-0.25,2.17,1.12,-0.70
-0.02,0.97,-0.24,-1.61,-0.56,-2.73
0.00,0.88,-0.20,3.50,-0.77,-1.05
0.02,1.06,-0.24,0.84,0.84,-2.03
-0.04,0.92,-0.22,1.47,-1.12,-1.75
0.00,0.95,-0.24,3.78,0.63,-0.91
0.01,0.98,-0.25,-1.12,0.49,-2.17
-0.02,0.90,-0.22,1.75,-0.98,-0.91
0.03,1.04,-0.25,0.84,0.42,-1.19
-0.02,0.94,-0.21,-1.05,-0.14,-2.80
-0.02,0.92,-0.21,3.01,-0.56,-0.14
0.04,1.07,-0.24,-1.47,1.12,-2.03
-0.03,0.90,-0.20,0.77,-0.84,-2.59
-0.01,0.97,-0.24,4.55,0.07,-0.63
0.00,1.06,-0.27,-1.33,0.14,-2.38
-0.02,0.86,-0.21,2.03,-0.42,-1.54
0.01,1.10,-0.25,3.08,0.63,-1.54
-0.03,0.96,-0.25,-2.24,-1.33,-2.17
0.00,0.87,-0.19,3.22,-0.14,-0.56
0.03,1.06,-0.24,1.12,1.40,-2.10
-0.04,0.90,-0.22,0.84,-1.47,-2.38
0.00,0.93,-0.22,3.29,0.98,0.00
0.00,1.05,-0.25,-1.68,0.77,-2.03
-0.02,0.86,-0.22,1.82,-1.12,-0.84
0.04,1.03,-0.25,2.10,1.05,-0.98
-0.02,0.99,-0.24,-1.33,-0.91,-2.87
-0.02,0.86,-0.20,3.92,-1.12,-1.26
0.03,1.06,-0.24,0.84,0.42,-1.96
-0.03,0.93,-0.21,0.56,-0.63,-2.10
0.00,0.92,-0.24,4.55,-0.28,-0.56
0.01,1.03,-0.26,-1.33,0.77,-2.59
-0.01,0.90,-0.22,0.91,-0.84,-0.98
0.02,1.00,-0.25,1.54,0.00,-1.40
-0.02,0.95,-0.22,-1.40,-0.49,-2.17
-0.01,0.94,-0.20,2.59,0.00,-0.21
0.02,1.06,-0.24,-0.42,0.35,-1.96
-0.04,0.89,-0.21,1.96,-1.12,-2.66
-0.01,1.00,-0.25,3.43,0.35,-0.56
0.00,1.03,-0.26,-2.03,0.28,-2.73
-0.02,0.86,-0.21,2.73,-1.26,-1.68
0.02,1.00,-0.26,2.66,0.42,-1.61
-0.01,0.96,-0.24,-2.31,-1.05,-2.80
-0.01,0.86,-0.19,3.57,-0.21,-0.91
0.03,1.06,-0.24,0.91,1.05,-1.82
-0.03,0.90,-0.22,-0.21,-1.12,-2.31
0.01,0.93,-0.22,3.92,0.49,-0.70
0.00,1.07,-0.25,-1.05,0.77,-2.31
-0.02,0.76,-0.22,1.47,-1.47,-0.84
0.03,1.02,-0.25,1.75,0.77,-0.98
-0.02,0.96,-0.23,-1.54,-1.05,-2.66
-0.01,0.87,-0.20,3.22,-0.35,-0.77
0.04,1.09,-0.24,0.28,1.47,-2.17
-0.04,0.91,-0.21,0.98,-1.19,-2.59
0.00,0.92,-0.35,3.99,0.42,-0.35
0.01,1.05,-0.27,-2.10,0.77,-2.73
0.00,0.89,-0.21,1.05,-0.70,-1.33
0.03,1.00,-0.25,1.40,0.42,-1.33
-0.02,0.97,-0.21,-1.54,-0.70,-2.66
-0.01,0.93,-0.20,2.94,0.00,-0.49
0.02,1.05,-0.24,-0.84,0.49,-1.75
-0.04,0.90,-0.21,1.75,-1.19,-2.45
0.01,1.01,-0.25,3.64,0.21,-0.70
-0.01,1.00,-0.26,-1.47,-0.14,-2.59
-0.03,0.87,-0.22,3.08,-1.05,-1.40
0.03,1.03,-0.26,1.61,0.84,-1.40
-0.02,0.92,-0.22,-1.96,-0.77,-2.17
-0.01,0.88,-0.19,3.50,-0.42,-0.63
0.03,1.09,-0.25,0.00,0.98,-2.10
-0.04,0.88,-0.21,0.42,-1.12,-2.52
0.00,0.94,-0.23,4.13,0.42,-0.28
0.00,1.06,-0.26,-1.47,0.77,-2.17
-0.02,0.88,-0.21,1.19,-0.98,-0.77
0.03,1.03,-0.25,2.38,0.42,-1.54
-0.02,0.97,-0.24,-1.12,-0.98,-2.80
-0.01,0.87,-0.20,2.87,-0.21,-0.70
0.03,1.06,-0.24,0.28,0.70,-2.45
-0.03,0.91,-0.21,0.70,-1.26,-2.24
0.00,0.93,-0.22,3.85,0.21,-0.07
0.01,1.06,-0.26,-1.47,0.70,-2.31
-0.02,0.88,-0.22,2.10,-1.12,-1.54
0.02,1.00,-0.25,1.12,0.70,-0.84
-0.03,0.97,-0.22,-1.75,-0.70,-2.31
0.00,0.92,-0.20,3.08,-0.49,-0.70
0.02,1.05,-0.23,-16.94,0.70,-2.03
-0.04,0.92,-0.22,1.68,-1.05,-2.24
0.01,0.96,-0.25,3.50,0.14,-0.84
-0.02,0.97,-0.25,-1.19,-0.21,-2.31
-0.02,0.89,-0.22,2.59,-0.49,-0.91
0.04,1.04,-0.25,1.12,0.84,-1.05
-0.01,0.91,-0.21,-1.26,-0.49,-2.73
-0.01,0.91,-0.20,3.22,-0.56,-0.42
0.03,1.08,-0.25,-1.05,0.70,-2.17
-0.03,0.87,-0.21,0.63,-1.05,-2.31
0.00,0.96,-0.24,4.48,0.91,-0.49
0.00,1.06,-0.27,-1.68,0.21,-2.38
-0.02,0.87,-0.21,1.61,-0.77,-1.40
0.02,1.03,-0.25,2.87,0.56,-1.61
-0.03,0.96,-0.24,-1.82,-0.84,-2.59
0.00,0.88,-0.20,2.94,-0.07,-0.28
0.03,1.07,-0.24,0.98,1.19,-2.45
-0.04,0.89,-0.22,1.26,-1.40,-2.38
0.01,0.94,-0.23,3.15,0.63,0.00
0.00,1.05,-0.26,-1.61,0.28,-2.80
-0.02,0.87,-0.22,2.31,-1.68,-0.98
0.04,1.02,-0.25,0.70,0.91,-1.19
-0.02,0.98,-0.21,-1.47,-0.56,-2.45
-0.01,0.90,-0.21,3.71,-0.84,-0.91
0.02,1.05,-0.24,0.70,0.91,-2.17
-0.03,0.92,-0.21,0.70,-0.84,-1.89
0.00,0.94,-0.24,4.27,-0.07,-0.77
-0.12,1.01,-0.25,-1.33,-0.35,-2.24
-0.01,0.90,-0.22,2.66,-0.56,-0.77
0.03,1.02,-0.25,1.05,0.49,-1.40
-0.02,0.90,-0.21,-1.19,-0.84,-2.03
0.00,0.94,-0.20,2.73,0.35,-0.28
0.02,1.07,-0.24,-0.77,0.63,-2.17
-0.04,0.76,-0.21,2.17,-1.33,-2.03
0.01,0.99,-0.25,3.92,0.84,-0.56
-0.01,1.03,-0.27,-1.82,0.00,-2.24
-0.01,0.86,-0.21,2.52,-0.63,-1.75
0.02,1.05,-0.25,2.73,0.35,-1.26
-0.02,0.96,-0.24,-2.38,-0.98,-2.45
0.00,0.87,-0.19,3.50,-0.42,-0.70
0.03,1.07,-0.23,0.70,1.12,-2.52
-0.03,0.89,-0.22,0.42,-1.26,-1.75
0.02,0.95,-0.22,3.78,0.70,-0.77
0.00,1.05,-0.26,-1.12,0.28,-2.45
-0.03,0.87,-0.22,1.96,-1.12,-0.91
0.03,1.03,-0.25,0.14,1.26,-1.33
-0.02,0.96,-0.21,-1.12,-0.84,-2.66
-0.01,0.91,-0.20,3.29,-0.91,-0.07
0.03,1.08,-0.24,-0.07,1.12,-2.17
-0.03,0.91,-0.21,2.17,-1.12,-2.80
-0.01,0.92,-0.25,4.06,0.14,-0.98
0.00,1.02,-0.26,-2.24,-0.35,-2.03
0.00,0.89,-0.21,2.59,-0.21,-1.12
0.03,1.02,-0.25,1.68,0.35,-1.47
-0.02,0.92,-0.22,-1.33,-0.63,-2.03
0.01,0.93,-0.20,2.66,-0.07,-0.63
0.02,1.04,-0.24,-0.77,0.77,-2.17
-0.04,0.89,-0.21,1.75,-0.98,-1.54
0.00,1.01,-0.25,3.71,0.84,-0.42
-0.01,1.01,-0.26,-1.19,0.84,-2.52
-0.02,0.86,-0.21,3.22,-0.84,-1.26
0.03,1.07,-0.26,1.82,0.56,-1.82
-0.03,0.92,-0.22,-2.24,-0.98,-2.59
-0.01,0.87,-0.19,3.50,-0.42,-0.49
0.03,1.09,-0.24,-0.07,1.05,-2.45
-0.03,0.88,-0.21,0.28,-1.61,-1.89
0.01,0.94,-0.23,4.20,0.07,-0.70
0.00,1.06,-0.26,-1.47,0.35,-2.45
-0.03,0.87,-0.22,1.54,-0.84,-0.84
0.03,1.04,-0.25,2.24,0.70,-1.47
-0.02,0.97,-0.24,-0.98,-0.84,-2.59
-0.01,0.90,-0.20,3.15,-0.91,-0.21
0.02,1.08,-0.24,-0.42,0.14,-2.31
-0.02,0.91,-0.21,1.68,-1.26,-2.38
-0.01,0.92,-0.25,4.34,0.14,-0.42
0.00,1.03,-0.26,-1.61,-0.07,-2.24
-0.01,0.88,-0.21,2.73,-0.91,-1.33
0.03,1.00,-0.25,1.40,0.70,-1.40
-0.02,0.92,-0.22,-1.68,-0.84,-2.24
0.01,0.93,-0.20,2.80,-0.35,-0.49
0.02,1.05,-0.24,-0.35,0.63,-1.96
-0.04,0.91,-0.22,2.10,-0.98,-1.33
0.00,1.01,-0.25,3.29,0.63,-0.70
-0.01,0.98,-0.26,-0.70,0.42,-2.38
-0.02,0.87,-0.22,2.94,-0.84,-1.47
0.04,1.07,-0.25,1.26,0.63,-1.82
-0.02,0.93,-0.22,-1.82,-1.19,-2.73
-0.01,0.87,-0.19,3.71,-0.07,-0.56
0.03,1.08,-0.25,-0.07,0.84,-2.38
-0.03,0.89,-0.21,0.07,-0.42,-2.10
0.00,0.94,-0.23,4.76,0.07,-0.63
0.00,1.07,-0.27,-1.33,0.00,-2.45
-0.02,0.86,-0.21,1.12,-0.84,-0.98
0.03,1.02,-0.25,2.45,0.35,-1.26
-0.02,0.97,-0.24,-1.33,-0.91,-2.73
0.00,0.87,-0.20,3.08,-0.21,-0.14
0.03,1.08,-0.24,0.63,0.56,-2.59
-0.04,0.90,-0.22,2.38,-1.68,-2.59
0.00,0.93,-0.25,3.43,0.28,0.07
0.01,1.02,-0.26,-2.03,0.77,-2.52
-0.01,0.87,-0.21,1.75,-1.26,-1.68
0.03,1.01,-0.37,1.61,1.05,-0.91
-0.02,0.99,-0.22,-1.61,-0.98,-2.17
-0.01,0.89,-0.20,3.50,-0.70,-0.84
0.02,1.05,-0.24,-0.63,0.98,-1.82
-0.04,0.92,-0.21,0.56,-0.84,-1.68
0.01,0.98,-0.24,4.20,17.85,-0.91
-0.01,1.01,-0.26,-0.98,0.00,-2.52
-0.02,0.89,-0.22,2.45,-0.91,-1.12
0.03,1.04,-0.25,1.19,0.49,-1.68
-0.03,0.90,-0.21,-1.68,-0.91,-2.66
0.00,0.91,-0.20,2.87,-0.14,-0.28
0.04,1.09,-0.25,-0.28,1.12,-2.52
-0.03,0.87,-0.20,1.26,-0.77,-2.31
0.00,0.95,-0.24,4.34,0.56,-0.28
0.01,1.06,-0.27,-1.96,0.07,-2.38
-0.02,0.86,-0.21,1.33,-1.33,-1.19
0.02,1.02,-0.25,3.15,0.49,-0.98
-0.02,0.99,-0.25,-2.03,-1.12,-2.38
0.00,0.86,-0.19,2.94,-0.49,-0.35
0.03,1.08,-0.24,1.68,1.05,-2.52
-0.04,0.91,-0.22,1.19,-1.47,-2.24
0.00,0.92,-0.24,3.92,0.56,-0.28
0.00,1.04,-0.26,-1.12,0.21,-2.10
-0.02,0.87,-0.22,1.61,-0.91,-1.05
0.04,1.02,-0.37,0.84,0.98,-0.91
-0.02,0.97,-0.21,-1.54,-1.05,-2.80
-0.02,0.89,-0.20,3.43,-0.49,-0.63
0.03,1.07,-0.24,-0.56,0.84,-1.96
-0.04,0.93,-0.21,1.33,-0.49,-2.10
-0.01,0.96,-0.24,4.20,-0.14,-0.49
0.00,1.02,-0.26,-1.75,0.21,-2.17
0.00,0.90,-0.22,1.89,-0.84,-1.40
0.03,1.00,-0.25,2.03,0.21,-1.89
-0.03,0.92,-0.22,-1.40,-1.33,-2.24
0.00,0.92,-0.20,2.59,-0.21,-0.49
0.03,1.05,-0.24,-0.63,0.70,-1.82
-0.03,0.88,-0.21,1.26,-1.12,-2.52
0.01,0.98,-0.24,3.92,0.00,-0.56
0.00,1.05,-0.26,-1.33,0.07,-2.38
-0.03,0.86,-0.21,2.31,-0.84,-0.84
0.03,1.05,-0.26,2.73,1.12,-1.12
-0.02,0.96,-0.24,-2.17,-0.70,-2.45
-0.01,0.85,-0.19,3.15,-0.63,-0.77
0.03,1.10,-0.24,1.19,0.77,-2.24
-0.04,0.91,-0.22,0.77,-1.26,-2.17
0.00,0.90,-0.24,4.13,0.56,-0.21
0.01,1.04,-0.26,-1.19,0.63,-1.89
-0.02,0.87,-0.22,0.84,-0.35,-1.12
0.04,1.02,-0.24,1.40,1.05,-1.19
-0.01,0.99,-0.22,-1.19,-0.70,-3.29
-0.02,0.88,-0.20,2.80,-0.77,-0.14
0.03,1.07,-0.24,-1.05,0.91,-1.96
-0.03,0.93,-0.21,1.12,-1.05,-2.45
-0.01,0.95,-0.24,4.76,-0.14,-0.21
0.00,1.05,-0.27,-1.47,0.21,-2.31
-0.01,0.89,-0.22,1.75,-0.49,-1.61
0.02,0.97,-0.26,2.17,0.28,-1.75
-0.02,0.94,-0.23,-1.89,-0.63,-2.24
0.01,0.92,-0.19,2.94,-0.28,-0.63
0.02,1.05,-0.23,0.28,0.56,-1.96
-0.04,0.89,-0.22,1.61,-0.98,-1.96
0.01,1.00,-0.24,3.29,0.49,-0.70
-0.01,1.00,-0.13,-1.12,0.28,-2.31
-0.03,0.86,-0.21,2.45,-1.26,-0.84
0.04,1.07,-0.26,2.17,0.84,-1.05
-0.02,0.95,-0.23,-1.61,-0.77,-2.66
-0.02,0.86,-0.20,3.71,-0.63,-0.98
0.03,1.09,-0.25,0.91,0.91,-2.24
-0.03,0.91,-0.21,0.14,-0.49,-2.10
0.00,0.92,-0.21,4.76,0.63,-0.49
0.01,1.05,-0.27,-0.84,0.35,-1.96
-0.01,0.87,-0.22,0.35,-0.63,-0.84
0.03,1.00,-0.24,1.82,0.35,-1.12
-0.02,0.98,-0.22,-1.26,-0.98,-2.94
-0.02,0.90,-0.20,2.73,0.56,-0.42
0.02,1.07,-0.24,-0.49,0.70,-2.03
-0.03,0.92,-0.21,1.96,-1.75,-2.52
-0.01,0.97,-0.25,3.78,0.42,-0.28
-0.01,1.04,-0.27,-1.96,0.14,-2.52
