Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.37,0.79,-0.10,7.07,-213.78,123.90
-0.20,0.71,-0.03,21.14,-180.88,129.85
-0.27,1.03,0.40,19.95,-135.24,147.35
-0.43,1.31,0.58,-46.83,-55.79,184.66
-0.49,1.64,0.47,-92.19,-4.13,194.11
-0.37,2.01,0.52,-121.73,8.40,207.90
-0.39,1.77,0.10,-187.18,8.89,206.71
-0.96,1.14,-0.20,-232.89,30.73,192.50
-1.40,0.68,-0.13,-272.23,31.57,203.14
-1.01,0.73,0.16,-289.66,22.26,213.01
-0.69,0.86,0.20,-256.55,-15.68,222.53
-0.52,1.20,0.33,-218.89,-45.57,212.52
-0.38,1.28,0.37,-208.81,-35.14,194.25
-0.48,1.22,0.12,-225.19,-24.85,171.36
-0.55,1.02,0.10,-227.64,-25.27,172.27
-0.52,0.88,0.28,-248.22,-19.25,168.70
-0.47,1.05,0.38,-222.81,-16.66,146.09
-0.46,0.89,0.34,-223.58,-12.60,135.45
-0.34,0.43,0.31,-223.09,-5.25,134.89
-0.25,0.41,0.25,-214.90,6.02,108.57
0.00,0.50,0.35,-141.40,2.73,88.48
0.07,0.60,0.31,-137.76,12.60,69.09
0.12,0.49,0.23,-121.45,33.11,45.85
0.11,0.70,0.18,-45.08,44.45,11.76
-0.05,0.45,0.24,-8.75,47.60,21.84
-0.10,0.13,0.19,25.48,58.10,0.77
-0.09,-0.03,0.06,68.67,56.63,-13.30
-0.01,0.01,-0.07,91.70,47.81,-35.63
0.04,0.02,-0.32,129.57,43.54,-66.36
0.08,0.25,-0.49,203.00,30.17,-97.23
-0.04,0.14,-0.54,252.56,35.21,-118.02
-0.20,-0.02,-0.44,276.29,29.96,-152.46
-0.24,-0.24,-0.25,290.92,4.90,-172.41
0.25,-0.59,0.94,222.88,-49.91,-161.84
0.03,-0.50,2.59,123.41,-114.59,-159.67
-0.82,2.29,0.70,238.98,-97.72,-143.64
-1.44,4.03,0.62,280.70,-15.75,7.91
-0.62,5.00,0.13,83.51,5.11,18.06
-0.54,1.65,0.89,-90.30,-19.18,-46.83
-0.16,-0.29,0.90,-57.75,-37.03,-76.93
-0.07,-0.42,-0.18,112.42,11.76,-151.20
-0.12,-0.63,0.03,107.59,-45.01,-186.90
0.16,-0.66,0.08,87.78,-55.51,-132.72
-0.12,0.37,0.33,97.30,-71.19,-133.56
-0.28,0.77,0.35,118.51,-68.11,-130.06
-0.20,1.09,0.14,132.51,-46.06,-111.23
-0.12,1.42,-0.08,113.12,4.90,-100.73
-0.09,1.49,-0.20,53.62,-7.21,-96.32
-0.12,1.42,0.14,36.96,-28.56,-86.38
-0.09,1.47,0.35,40.95,-21.91,-83.65
-0.16,1.36,0.30,33.81,-13.02,-79.17
-0.24,1.17,0.31,36.96,-10.43,-72.17
-0.27,1.05,0.21,26.25,1.75,-64.75
-0.37,0.86,0.09,30.94,7.77,-67.48
-0.29,0.78,0.11,15.89,20.02,-60.06
-0.46,0.86,0.24,-0.28,34.16,-53.06
-0.57,1.08,0.24,5.67,39.13,-60.34
-0.60,1.17,0.27,-1.40,50.26,-60.13
-0.64,1.20,0.14,-2.87,66.01,-60.27
-0.72,1.20,0.17,6.93,68.11,-58.59
-0.59,1.12,0.20,7.77,69.72,-60.41
-0.48,1.38,0.22,34.86,80.01,-69.79
-0.32,1.39,0.16,36.33,77.98,-74.55
-0.16,1.42,0.20,30.80,94.08,-73.85
-0.13,1.39,0.16,30.94,99.26,-63.77
-0.19,1.22,0.17,45.36,100.52,-52.99
-0.21,1.08,0.28,66.08,97.51,-47.53
-0.43,1.10,0.46,87.99,94.71,-52.01
-0.60,1.05,0.46,105.28,99.19,-66.08
-0.65,1.04,0.50,114.31,97.37,-79.59
-0.85,1.12,0.59,95.83,77.00,-80.78
-0.94,0.98,0.65,84.98,60.69,-88.41
-0.82,0.76,0.68,79.52,47.81,-89.95
-0.71,0.71,0.75,78.40,31.85,-85.19
-0.59,0.75,0.55,71.47,11.62,-76.65
-0.43,0.98,0.05,52.43,-12.81,-76.93
-0.25,0.95,0.13,37.03,-20.37,-69.16
-0.15,1.01,0.35,36.54,9.66,-57.12
-0.24,1.22,0.37,-1.47,31.29,-38.92
-0.40,1.08,0.33,-10.71,20.16,-18.76
-0.36,0.95,0.37,-23.03,-7.14,16.59
-0.35,0.84,0.40,-68.67,-42.56,29.61
-0.43,0.76,0.35,-73.22,-55.44,51.10
-0.52,0.69,0.16,-68.46,-72.10,76.51
-0.58,0.64,0.07,-54.32,-93.87,97.23
-0.56,0.67,0.02,-38.92,-115.08,117.18
-0.59,0.70,0.05,-21.91,-145.53,138.39
-0.45,0.93,0.11,-13.16,-161.00,141.40
-0.49,1.17,-0.15,47.04,-164.64,137.55
-0.31,1.22,0.14,60.62,-158.20,152.74
-0.47,1.57,0.41,-16.03,-127.05,149.45
-0.66,1.64,0.47,-39.90,-74.83,154.21
-0.58,1.59,0.26,-85.05,-43.96,184.59
-0.56,1.50,0.38,-135.17,-50.96,198.24
-0.85,1.21,0.37,-186.41,-47.74,214.06
-0.95,0.95,0.19,-203.77,-41.86,214.55
-0.81,0.94,0.14,-232.47,-24.64,212.38
-0.55,0.99,0.19,-231.14,-18.76,223.86
-0.34,1.31,0.31,-229.04,-30.38,222.46
-0.37,1.44,0.35,-232.19,-48.51,217.00
-0.52,1.05,0.36,-238.07,-37.38,207.76
-0.55,0.97,0.29,-250.81,-17.29,208.32
-0.43,1.09,0.30,-271.74,1.89,191.59
-0.30,0.90,0.24,-277.55,13.79,173.95
-0.14,0.50,0.22,-283.78,19.25,155.61
-0.06,0.18,0.09,-236.18,23.45,147.70
0.05,0.51,0.15,-183.68,19.53,113.54
0.04,0.68,0.11,-149.73,18.69,85.33
0.01,0.37,0.26,-154.42,36.33,75.81
-0.07,0.23,0.03,-131.25,40.74,66.92
0.68,0.47,0.94,5.67,-71.54,47.25
-0.52,0.11,0.07,69.02,-141.54,25.90
-0.77,0.20,0.15,103.18,-142.17,-45.64
-1.12,0.86,0.36,99.33,-54.46,-72.31
-1.33,1.34,0.46,57.12,54.95,-64.61
-1.65,1.51,0.09,47.74,112.63,-29.68
-1.90,1.87,0.30,5.46,67.97,5.67
-0.76,2.18,0.22,-49.91,28.70,65.45
-0.10,2.27,-0.09,-54.18,-72.94,101.57
0.03,0.59,-0.08,-55.65,-134.05,30.66
-0.33,-0.17,0.14,-18.76,-134.12,-23.80
-0.50,-0.63,0.14,23.45,-83.09,-54.39
-0.63,-0.58,-0.34,43.33,-53.13,-55.79
-0.65,-0.09,-0.56,58.10,-26.39,-83.79
-0.44,0.15,-0.73,78.12,-45.29,-77.84
-0.44,0.76,-0.47,112.91,-70.14,-61.74
-0.58,1.50,-0.35,177.17,-76.58,-37.66
-0.22,1.62,-0.33,161.35,-64.12,-17.50
0.00,1.70,-0.04,83.23,-78.05,-26.25
-0.15,1.47,0.27,68.18,-80.36,-36.89
-0.28,1.12,0.26,70.21,-58.17,-48.16
-0.47,0.86,0.15,57.47,-37.10,-61.95
-0.63,0.78,0.07,57.05,-26.39,-70.77
-0.75,0.75,-0.02,73.57,-22.26,-84.77
-0.80,0.63,-0.06,74.69,-26.67,-85.40
-0.73,0.65,-0.23,74.62,-26.53,-82.81
-0.67,0.73,-0.27,82.25,-39.41,-74.13
-0.59,0.77,-0.30,83.30,-69.09,-68.04
-0.50,0.84,-0.26,94.85,-83.30,-73.64
-0.37,0.96,-0.16,85.54,-86.52,-64.75
-0.24,1.07,-0.13,99.61,-82.39,-63.14
-0.15,1.06,-0.10,83.65,-74.06,-53.76
-0.20,1.11,-0.11,88.13,-64.33,-45.50
-0.16,1.00,-0.06,65.03,-48.30,-34.79
-0.24,0.83,-0.20,53.13,-30.59,-32.34
-0.28,0.87,-0.21,61.74,-29.54,-30.87
-0.29,0.90,-0.14,60.69,-25.76,-27.65
-0.32,0.81,-0.17,57.61,-22.05,-21.98
-0.35,0.85,-0.16,62.93,-17.01,-21.07
-0.41,0.85,-0.19,76.72,-15.05,-21.98
-0.46,0.77,-0.12,70.14,-20.23,-22.40
-0.51,0.83,-0.07,72.59,-18.34,-29.40
-0.55,0.75,-0.14,78.19,-21.91,-36.19
-0.43,0.81,-0.06,77.35,-13.72,-46.48
-0.43,0.71,-0.21,72.10,-10.57,-46.97
-0.37,0.75,-0.27,79.94,-26.11,-51.10
-0.35,0.78,-0.09,85.54,-38.71,-44.80
-0.32,0.91,0.00,93.31,-54.11,-44.10
-0.29,0.89,0.16,85.61,-61.95,-26.39
-0.25,0.97,0.12,73.92,-60.97,-11.27
-0.15,1.20,-0.02,62.79,-66.29,0.00
0.04,1.17,-0.11,47.60,-73.99,11.13
0.07,1.14,-0.12,48.79,-81.62,16.66
0.02,1.03,0.07,58.31,-85.19,26.74
-0.09,1.02,0.19,45.99,-79.38,26.04
-0.21,1.00,0.15,26.46,-58.38,23.80
-0.23,1.04,-0.01,6.44,-35.28,8.54
-0.31,1.05,-0.22,15.82,-28.63,2.66
-0.39,1.00,-0.03,12.60,-18.97,3.29
-0.50,1.05,0.09,0.21,-4.97,4.97
-0.64,1.10,-0.03,-10.29,-11.27,7.28
-0.72,1.17,-0.13,-9.59,-29.96,9.80
-0.68,1.23,-0.14,-12.74,-36.19,14.28
-0.63,1.31,-0.14,-19.39,-42.77,23.10
-0.55,1.35,-0.20,-25.90,-52.43,36.54
-0.52,1.39,-0.10,-30.03,-72.80,51.66
-0.53,1.49,0.07,-50.26,-89.18,65.66
-0.59,1.46,0.11,-69.16,-114.80,79.24
-0.61,1.37,0.15,-87.01,-147.07,84.49
-0.53,1.28,0.26,-128.73,-172.55,83.23
-0.49,1.04,0.25,-148.26,-183.82,79.87
-0.55,0.78,0.10,-150.43,-201.32,92.75
-0.58,0.76,0.22,-132.09,-216.44,97.79
-0.81,0.90,0.25,-99.96,-222.67,99.96
-1.13,0.88,0.07,-92.40,-213.71,96.74
-1.36,0.60,-0.09,-82.39,-197.89,102.27
-1.18,0.60,-0.19,-67.76,-181.09,106.75
-0.93,0.64,-0.45,-46.90,-198.73,108.99
-0.53,0.86,-0.35,-18.13,-240.17,136.64
0.18,1.44,0.17,-8.89,-246.26,143.01
0.39,1.62,0.26,-23.87,-221.97,148.68
0.36,1.53,0.45,-85.68,-160.37,143.92
-0.16,1.34,0.25,-127.33,-99.75,138.67
-0.26,1.27,0.24,-167.79,-56.63,114.80
-0.27,1.14,0.17,-180.25,-24.71,98.84
-0.35,0.75,0.09,-158.90,-13.37,89.32
-0.50,0.53,-0.04,-141.54,-22.47,77.42
-0.57,0.44,-0.04,-121.59,-33.46,65.94
-0.55,0.52,-0.03,-105.35,-39.06,41.02
-0.44,0.40,-0.02,-93.17,-45.78,40.32
-0.38,0.46,0.00,-69.65,-51.94,32.41
-0.29,0.32,0.06,-70.77,-54.46,35.91
-0.23,0.48,0.04,-36.89,-58.03,24.01
-0.11,0.36,0.09,-19.53,-56.49,19.25
-0.08,0.33,0.05,-7.07,-53.83,13.51
-0.01,0.37,0.11,10.71,-47.81,-1.12
-0.04,0.35,0.12,31.57,-43.96,-14.35
-0.05,0.31,0.09,60.90,-41.02,-29.47
-0.07,0.31,0.04,84.42,-38.50,-48.44
-0.05,0.32,0.01,101.85,-29.33,-63.00
-0.06,0.35,-0.01,119.42,-17.85,-78.33
-0.18,0.32,-0.08,131.67,-11.20,-97.37
-0.32,0.23,-0.06,153.09,-8.54,-119.14
-0.39,0.13,-0.02,163.24,1.26,-134.26
-0.39,0.33,0.34,179.06,14.98,-139.09
-0.35,0.59,0.70,151.34,48.58,-151.13
-0.27,0.76,0.55,168.21,57.19,-140.56
-0.09,1.19,0.47,161.63,22.54,-155.89
0.18,1.86,0.16,151.83,-19.04,-167.86
0.45,3.16,-0.84,229.39,-73.57,-31.01
1.37,3.57,0.07,140.56,-198.17,56.00
1.74,2.45,2.07,70.98,-149.17,49.91
0.83,1.28,1.52,10.57,-72.59,42.35
-0.45,1.26,1.00,36.61,-79.10,28.07
-0.87,1.08,0.31,76.51,-91.28,10.01
-0.99,1.08,0.34,33.67,-76.30,-12.95
-0.73,1.12,0.30,6.16,1.82,-8.33
-0.84,1.15,0.25,-13.58,66.22,-11.69
-1.09,0.99,0.03,-14.07,66.22,-7.00
-0.98,1.08,-0.11,-39.13,30.17,6.51
-0.66,1.26,-0.33,-27.09,-21.49,19.88
-0.52,1.09,-0.25,-16.17,-78.12,3.92
-0.26,0.54,-0.04,-4.76,-84.84,-32.20
-0.05,0.21,0.04,-0.56,-61.46,-52.43
-0.33,0.36,-0.34,5.95,-58.52,-69.58
-0.49,0.45,-0.36,28.42,-52.50,-76.86
-0.54,0.72,-0.27,48.65,-43.12,-82.32
-0.42,0.89,-0.26,76.58,-10.01,-80.92
-0.33,1.05,-0.32,77.91,22.33,-72.52
-0.20,1.18,-0.35,61.81,22.05,-57.96
-0.08,1.16,-0.26,48.72,-7.49,-55.02
-0.15,1.02,-0.06,64.19,-15.12,-48.65
-0.34,0.97,0.08,65.52,-17.01,-46.76
-0.48,0.88,0.10,53.69,-12.95,-54.60
-0.59,0.81,0.06,58.38,-2.52,-57.61
-0.46,0.87,0.10,39.20,26.25,-52.15
-0.50,0.93,-0.01,11.69,42.70,-48.02
-0.54,1.01,-0.12,-9.45,38.57,-48.93
-0.42,0.93,-0.10,-4.41,14.42,-46.41
-0.26,1.01,-0.05,-3.29,0.00,-45.29
-0.14,1.06,-0.06,-3.15,-10.01,-38.08
-0.08,0.95,-0.03,5.04,-17.43,-33.11
-0.10,0.95,0.03,19.39,-12.18,-30.31
-0.13,0.96,0.09,19.18,-11.55,-15.19
-0.22,1.00,0.08,17.22,-12.88,-11.27
-0.26,1.01,0.14,0.07,-3.36,-8.61
-0.32,0.92,-0.15,15.47,-16.10,-18.34
-0.32,0.75,-0.13,36.54,-32.76,-8.75
-0.41,0.81,-0.04,55.30,-42.91,-14.63
-0.37,0.83,0.09,55.02,-38.29,-17.85
-0.34,0.87,0.03,49.70,-34.93,-17.08
-0.31,0.94,0.04,49.21,-39.55,-16.73
-0.32,0.96,0.09,48.72,-40.18,-16.80
-0.32,0.93,0.08,55.09,-36.82,-15.33
-0.32,0.94,0.05,57.19,-36.40,-12.95
-0.34,0.94,0.08,59.50,-33.53,-14.35
-0.39,0.93,0.04,66.15,-40.11,-16.59
-0.37,0.94,0.07,63.63,-42.91,-23.10
-0.29,0.97,0.09,58.24,-35.84,-24.57
-0.34,1.01,0.06,54.25,-35.28,-27.30
-0.34,1.03,0.06,59.50,-37.31,-28.63
-0.40,1.13,0.08,64.61,-37.38,-29.82
-0.49,1.22,0.12,60.27,-35.35,-29.82
-0.57,1.27,0.10,53.13,-38.15,-27.79
-0.54,1.36,0.10,42.07,-42.56,-24.22
-0.51,1.46,0.02,37.52,-49.14,-16.38
-0.58,1.57,0.00,35.49,-53.97,-6.44
-0.63,1.56,0.10,25.90,-49.42,5.88
-0.78,1.54,0.12,5.81,-48.93,14.63
-0.87,1.65,0.05,-17.85,-54.25,18.20
-1.04,1.61,0.02,-40.60,-76.93,24.22
-1.07,1.56,0.08,-60.34,-118.58,32.13
-1.05,1.51,0.15,-80.92,-142.24,36.61
-0.95,1.38,0.23,-111.51,-176.26,40.46
-0.85,1.21,0.24,-136.43,-203.98,43.40
-0.65,1.18,0.26,-141.26,-214.13,34.44
-0.51,1.07,0.22,-127.40,-207.20,45.36
-0.38,1.19,0.18,-127.68,-202.09,59.64
-0.30,1.02,-0.08,-82.88,-213.71,80.64
-0.14,0.98,-0.13,-49.91,-276.22,153.02
-0.02,1.62,0.11,-45.22,-345.80,183.12
0.05,1.31,0.24,-32.48,-311.50,160.30
0.02,1.21,0.39,-38.64,-225.05,185.71
-0.08,1.52,0.39,-84.56,-152.53,181.65
-0.04,1.38,0.48,-118.79,-67.69,190.82
-0.27,1.25,0.23,-119.56,-3.99,203.28
-0.58,1.37,0.18,-156.94,24.22,199.92
-0.56,1.30,-0.06,-208.74,65.10,194.95
-0.34,1.06,-0.06,-264.60,78.82,203.91
-0.35,1.25,0.22,-278.67,71.47,198.17
0.01,0.95,0.29,-282.94,25.34,204.33
-0.22,1.00,0.46,-239.54,0.98,170.87
-0.25,0.49,0.36,-222.46,18.20,155.40
-0.42,0.72,0.07,-226.87,52.85,132.23
-0.41,0.36,-0.28,-254.80,53.90,119.00
-0.21,0.57,-0.08,-217.21,53.83,85.89
-0.04,0.20,-0.01,-219.59,40.11,91.77
-0.13,0.06,0.07,-196.35,17.85,81.69
-0.25,0.02,0.14,-176.05,0.77,60.06
-0.25,-0.02,0.10,-161.98,-3.71,51.66
-0.31,0.01,-0.02,-131.60,-10.64,46.06
-0.22,-0.05,0.04,-119.56,-7.42,20.16
-0.05,0.05,0.13,-94.57,-2.59,36.61
-0.05,0.09,0.10,-77.28,-3.22,28.21
0.01,0.11,0.17,-57.96,-2.94,28.28
0.00,0.00,0.17,-54.74,-0.35,13.44
-0.04,-0.04,0.06,-44.87,-1.82,0.42
0.09,0.10,0.18,-5.67,-5.25,-2.38
0.11,0.14,0.23,21.42,-9.17,-10.57
0.18,0.20,0.26,64.19,-17.64,-18.34
0.13,0.13,0.24,105.14,-23.87,-30.59
0.16,0.11,0.25,142.66,-34.44,-45.85
0.20,0.24,0.24,182.84,-52.78,-65.31
0.24,0.46,0.16,226.17,-85.68,-84.91
0.16,0.41,-0.07,263.48,-100.80,-113.54
0.23,0.52,0.46,287.49,-133.77,-109.90
0.32,0.70,2.93,195.44,-162.61,-128.45
0.26,1.79,1.75,231.77,-32.06,-123.27
-0.23,3.09,0.72,195.23,-76.37,-78.26
0.38,5.19,1.86,242.55,-23.45,-80.29
0.93,4.15,2.17,-18.69,100.31,-18.55
0.10,1.56,0.76,-101.71,135.38,-18.62
-0.24,0.56,0.32,-37.87,121.03,-52.85
-0.71,-0.38,0.49,13.16,69.51,-83.51
-0.70,-0.64,0.18,74.97,51.94,-112.07
-0.60,-0.92,0.15,80.22,25.97,-144.69
-0.53,-0.43,0.04,93.73,-11.76,-170.66
-0.57,0.11,-0.03,130.20,-40.25,-161.14
-0.49,0.68,0.24,160.93,-62.30,-152.11
-0.50,1.29,0.14,185.15,-66.78,-137.34
-0.49,1.90,0.00,209.30,-61.88,-122.29
-0.19,2.23,-0.16,217.77,-65.17,-124.53
0.20,1.83,-0.09,218.54,-63.91,-122.64
0.44,1.41,0.08,204.12,-53.27,-125.02
0.56,1.03,0.26,186.34,-31.71,-120.33
0.44,0.85,0.35,157.64,-8.40,-113.96
0.21,0.81,0.30,123.69,15.82,-103.88
-0.11,0.70,0.22,106.33,25.06,-103.60
-0.21,0.58,0.20,104.51,28.35,-107.38
-0.36,0.56,0.16,101.78,18.34,-121.31
-0.32,0.46,0.13,106.05,15.68,-122.43
-0.37,0.53,0.09,116.69,1.96,-138.95
-0.15,0.75,0.14,66.15,24.15,-119.63
-0.10,1.07,0.13,24.64,74.48,-96.11
0.00,1.49,0.14,39.34,108.08,-105.77
0.10,1.57,0.10,47.11,107.66,-87.78
0.11,1.33,0.16,14.21,114.87,-75.04
0.10,1.06,0.17,-12.04,132.51,-62.30
-0.10,0.95,0.03,-24.50,132.23,-50.96
-0.16,0.85,0.07,-22.61,129.01,-41.16
-0.16,0.57,-0.08,-5.67,121.66,-29.12
-0.19,0.53,-0.07,25.83,95.41,-23.59
-0.18,0.58,0.10,41.23,85.68,-17.15
-0.47,0.56,-0.10,61.67,44.66,-23.73
-0.42,0.48,0.12,70.21,41.72,-28.07
-0.36,0.51,0.15,76.23,52.99,-35.98
-0.39,0.62,0.11,72.73,52.43,-50.68
-0.50,0.77,0.09,56.98,43.19,-55.30
-0.45,0.81,0.15,36.19,33.67,-54.60
-0.39,0.84,0.05,61.25,23.80,-46.55
-0.43,0.92,0.07,71.75,13.37,-42.70
-0.48,1.04,0.13,67.76,17.78,-41.30
-0.44,1.09,0.12,56.77,21.91,-41.37
-0.39,1.12,0.09,53.69,15.96,-37.17
-0.35,1.28,0.10,49.63,3.99,-32.20
-0.34,1.35,0.14,44.10,-3.99,-27.93
-0.35,1.41,0.23,39.06,-2.94,-21.77
-0.41,1.48,0.19,32.83,-1.12,-17.50
-0.36,1.50,0.15,24.08,-0.56,-17.99
-0.31,1.55,0.12,17.50,-2.38,-7.42
-0.42,1.73,0.04,6.23,-2.31,5.88
-0.74,1.76,-0.11,12.60,1.96,13.51
-0.98,1.58,-0.06,1.19,-10.50,14.35
-1.01,1.61,0.21,-33.11,-17.57,16.24
-1.07,1.92,0.34,-52.08,-28.28,24.57
-1.09,1.70,0.30,-49.63,-69.58,40.04
-1.10,1.48,0.34,-97.86,-127.26,51.24
-0.95,1.37,0.52,-140.84,-169.82,65.94
-0.81,1.37,0.48,-160.86,-173.39,66.36
-0.80,1.37,0.26,-194.46,-176.75,64.19
-0.64,1.20,0.12,-204.54,-159.81,71.61
-0.49,0.90,0.06,-173.39,-138.46,53.69
-0.20,0.98,0.10,-156.03,-140.28,81.55
-0.06,0.93,-0.28,-108.78,-234.57,192.85
0.20,1.49,0.25,-114.03,-280.63,190.75
-0.05,1.30,0.30,-102.41,-244.51,188.30
-0.12,1.39,0.40,-99.19,-176.82,182.49
-0.11,0.86,0.20,-47.04,-101.50,201.11
-0.27,1.38,0.05,-46.62,-19.32,222.39
-0.43,1.51,-0.11,-99.89,51.80,214.69
-0.32,1.50,-0.45,-204.75,129.29,220.01
-0.36,1.26,-0.47,-282.10,154.28,213.99
-0.16,1.06,-0.15,-313.46,137.69,215.67
-0.13,0.91,0.37,-267.05,50.40,201.46
-0.05,0.60,0.98,-258.58,-1.61,163.03
-0.59,0.41,0.66,-247.31,52.85,143.99
-0.78,0.39,-0.25,-245.49,89.32,134.82
-0.66,0.45,-0.63,-230.23,73.92,113.26
-0.37,0.59,-0.21,-203.56,47.25,89.18
-0.11,0.40,0.06,-208.11,17.22,94.43
-0.07,0.42,0.20,-195.86,4.55,80.85
-0.22,0.26,0.09,-170.38,0.21,66.85
-0.48,0.01,-0.02,-142.24,0.77,63.84
-0.45,-0.24,-0.13,-124.95,-2.87,62.44
-0.32,-0.05,-0.01,-102.76,-2.10,52.99
-0.21,-0.01,-0.01,-93.03,5.32,41.37
-0.22,-0.07,-0.08,-72.24,-7.49,25.69
-0.14,-0.02,-0.04,-21.21,-19.67,13.79
0.00,0.02,0.15,3.01,-22.54,17.99
0.07,-0.09,0.04,24.85,-26.04,8.75
0.18,-0.04,0.11,64.54,-27.65,0.21
0.22,-0.10,-0.01,98.84,-35.98,-33.18
0.36,0.07,-0.08,144.69,-70.42,-31.57
0.45,0.33,-0.20,200.34,-90.79,-43.89
0.43,0.33,-0.10,230.72,-113.05,-70.07
0.56,0.56,1.07,199.57,-165.13,-80.57
0.53,0.59,3.39,76.09,-115.99,-97.58
-0.58,2.03,0.47,186.76,-69.16,-80.78
-0.60,2.86,1.36,202.16,-74.97,-17.08
0.21,4.93,1.73,129.01,-37.66,-30.38
0.83,2.98,1.63,-33.39,50.75,-11.55
0.18,1.19,0.68,-58.24,87.78,-21.28
-0.40,-0.01,0.54,-17.43,72.80,-57.26
-0.49,-0.39,0.59,14.84,64.33,-86.03
-0.48,-0.57,0.64,31.15,44.17,-113.05
-0.37,0.03,0.54,51.24,25.48,-130.62
-0.47,0.55,0.28,60.55,-0.42,-131.32
-0.50,0.82,0.26,86.24,-19.60,-128.73
-0.42,1.08,0.21,98.84,-28.70,-122.92
-0.35,1.28,0.17,112.91,-40.74,-113.05
-0.11,1.39,0.09,125.37,-48.44,-107.80
0.08,1.32,0.06,133.07,-51.31,-105.49
0.18,1.26,0.07,137.34,-50.26,-103.67
0.21,1.18,0.15,138.60,-44.03,-97.79
0.22,1.08,0.17,137.13,-33.67,-88.55
0.12,1.00,0.15,138.74,-29.54,-87.50
0.08,0.89,0.18,143.22,-22.68,-88.20
0.02,0.92,0.18,149.73,-14.91,-89.25
0.01,1.02,0.21,154.00,-9.38,-93.80
0.03,1.05,0.18,156.52,-8.96,-97.65
0.03,0.93,0.20,156.10,-2.87,-96.88
-0.04,0.87,0.19,139.86,-0.98,-99.47
-0.12,0.79,0.22,119.84,4.13,-98.63
-0.18,0.69,0.17,116.76,10.64,-103.18
-0.26,0.72,0.13,111.37,13.79,-113.82
-0.25,0.85,0.11,111.44,16.73,-117.53
-0.16,1.09,0.12,100.17,33.74,-93.17
-0.06,1.22,0.17,71.82,54.11,-89.53
0.08,1.22,0.21,50.54,76.93,-80.85
0.05,1.05,0.26,18.13,98.70,-56.56
-0.07,0.79,0.18,-1.47,104.65,-62.79
-0.08,0.72,0.21,8.82,104.72,-59.57
-0.10,0.74,0.27,8.82,106.40,-60.20
-0.09,0.62,0.13,14.49,115.43,-64.47
-0.10,0.67,0.07,21.00,109.90,-64.33
-0.11,0.68,-0.05,40.74,95.13,-52.85
-0.12,0.76,-0.03,47.95,76.86,-54.32
-0.01,0.77,0.09,35.28,80.64,-48.79
-0.14,0.63,-0.16,47.60,61.95,-52.08
-0.19,0.52,-0.08,74.20,48.58,-49.07
-0.38,0.70,0.10,73.22,54.32,-57.26
-0.59,0.76,0.18,65.87,42.35,-56.42
-0.59,0.80,0.25,55.09,37.52,-54.53
-0.54,0.86,0.30,47.60,43.82,-54.32
-0.44,1.00,0.25,48.86,37.80,-45.57
-0.33,1.18,0.22,49.14,27.16,-38.08
-0.34,1.39,0.18,40.04,17.64,-38.92
-0.26,1.37,0.17,42.07,8.47,-35.21
-0.23,1.30,0.16,44.10,-2.24,-29.82
-0.24,1.23,0.20,44.59,-8.96,-25.41
-0.35,1.39,0.15,36.61,-5.11,-14.00
-0.35,1.53,0.11,33.39,3.85,-15.19
-0.23,1.41,0.06,13.51,8.12,-8.26
-0.36,1.48,-0.04,-1.26,-0.35,11.34
-0.57,1.69,-0.06,1.68,-6.37,19.88
-0.80,1.53,0.05,5.67,-10.64,10.71
-0.92,1.28,0.07,-4.69,-4.34,14.28
-1.07,1.58,0.03,0.84,1.54,18.27
-1.06,1.80,0.04,-5.11,-8.26,14.07
-0.92,1.69,0.20,-47.46,-13.30,12.25
-0.91,1.41,0.22,-90.44,-28.98,18.34
-0.87,1.16,0.23,-120.19,-60.06,21.28
-0.71,1.01,0.31,-127.40,-83.23,27.51
-0.56,1.07,0.41,-126.91,-95.41,32.55
-0.47,1.14,0.35,-126.07,-89.95,35.91
-0.31,1.16,0.20,-105.63,-84.98,44.10
-0.26,1.37,0.21,-93.52,-84.00,78.33
-0.17,1.65,0.13,-98.56,-123.27,103.88
-0.20,1.27,0.06,-115.57,-178.08,113.82
0.11,0.83,-0.29,-106.47,-265.16,190.19
0.45,0.96,-0.20,-76.30,-313.95,217.84
0.46,1.33,0.16,-32.97,-256.13,199.92
0.07,1.64,0.28,-38.43,-153.93,193.90
-0.06,1.50,0.43,-56.28,-55.86,205.59
-0.39,1.43,0.48,-75.18,20.37,219.66
-0.56,1.49,0.08,-125.30,110.95,207.20
-0.45,1.32,-0.48,-244.72,184.45,209.79
-0.53,1.07,-0.55,-297.43,214.13,214.97
-0.43,1.04,-0.29,-308.21,171.99,206.50
-0.06,0.62,0.36,-283.43,51.24,195.37
-0.34,0.58,1.18,-240.17,-23.31,178.64
-0.71,0.61,0.90,-216.02,7.63,144.69
-0.78,0.58,0.03,-207.34,64.61,126.28
-0.59,0.59,-0.42,-193.55,66.50,106.75
-0.26,0.27,-0.31,-212.66,50.19,124.11
-0.08,0.65,0.01,-198.24,27.58,102.41
0.07,0.51,0.26,-186.06,7.91,96.81
-0.02,0.39,0.28,-170.73,-5.53,90.44
-0.16,0.21,0.23,-144.62,-4.41,78.68
-0.34,0.10,0.08,-128.52,-12.11,70.91
-0.19,0.06,0.12,-106.12,-8.47,71.12
